Node_1001,Node_1002,Node_1003,Node_1004,Node_1005,Node_1006,Node_1007,Node_1008
-0.056957,-0.167160,-0.296519,-0.434346,-0.575527,-0.717367,-0.858106,-0.997029
-0.057302,-0.168221,-0.298416,-0.437078,-0.579066,-0.721682,-0.863164,-1.002810
-0.057634,-0.169257,-0.300292,-0.439812,-0.582649,-0.726093,-0.868379,-1.008800
-0.057887,-0.170077,-0.301810,-0.442068,-0.585659,-0.729859,-0.872892,-1.014040
-0.058028,-0.170551,-0.302701,-0.443406,-0.587465,-0.732144,-0.875658,-1.017290
-0.058028,-0.170577,-0.302763,-0.443502,-0.587600,-0.732325,-0.875892,-1.017580
-0.057843,-0.170043,-0.301803,-0.442087,-0.585725,-0.730002,-0.873135,-1.014400
-0.057457,-0.168887,-0.299725,-0.439039,-0.581707,-0.725035,-0.867250,-1.007630
-0.056878,-0.167133,-0.296565,-0.434420,-0.575636,-0.717544,-0.858383,-0.997429
-0.056193,-0.165007,-0.292689,-0.428713,-0.568094,-0.708195,-0.847275,-0.984609
-0.055520,-0.162880,-0.288760,-0.422858,-0.560265,-0.698390,-0.835517,-0.970933
-0.054932,-0.161014,-0.285307,-0.417687,-0.553312,-0.689618,-0.824919,-0.958520
-0.054478,-0.159580,-0.282672,-0.413768,-0.548063,-0.683012,-0.816942,-0.949172
-0.054214,-0.158752,-0.281186,-0.411606,-0.545216,-0.679475,-0.812711,-0.944247
-0.054197,-0.158701,-0.281155,-0.411642,-0.545341,-0.679694,-0.813023,-0.944648
-0.054481,-0.159574,-0.282809,-0.414168,-0.548766,-0.684015,-0.818219,-0.950693
-0.055089,-0.161414,-0.286180,-0.419182,-0.555432,-0.692299,-0.828067,-0.962049
-0.055910,-0.163939,-0.290810,-0.426045,-0.564535,-0.703597,-0.841492,-0.977532
-0.056761,-0.166655,-0.295846,-0.433548,-0.574543,-0.716094,-0.856428,-0.994847
-0.057550,-0.169211,-0.300590,-0.440607,-0.583968,-0.727893,-0.870574,-1.011300
-0.058308,-0.171549,-0.304808,-0.446780,-0.592110,-0.737997,-0.882622,-1.025270
-0.059094,-0.173800,-0.308674,-0.452264,-0.599181,-0.746618,-0.892765,-1.036920
-0.059900,-0.176023,-0.312375,-0.457413,-0.605723,-0.754504,-0.901959,-1.047400
-0.060711,-0.178250,-0.316070,-0.462549,-0.612256,-0.762391,-0.911168,-1.057910
-0.061549,-0.180582,-0.319986,-0.468043,-0.619304,-0.770960,-0.921230,-1.069450
-0.062318,-0.182810,-0.323861,-0.473631,-0.626626,-0.780012,-0.931994,-1.081900
-0.062846,-0.184444,-0.326866,-0.478159,-0.632771,-0.787821,-0.941475,-1.093040
-0.063079,-0.185230,-0.328393,-0.480559,-0.636136,-0.792212,-0.946920,-1.099540
-0.063004,-0.185050,-0.328085,-0.480121,-0.635585,-0.791576,-0.946220,-1.098780
-0.062542,-0.183665,-0.325519,-0.476248,-0.630370,-0.785035,-0.938398,-1.089730
-0.061780,-0.181292,-0.321063,-0.469491,-0.621252,-0.773585,-0.924696,-1.073870
-0.061000,-0.178735,-0.316152,-0.461951,-0.610977,-0.760567,-0.908986,-1.055540
-0.060270,-0.176354,-0.311639,-0.455101,-0.601702,-0.748830,-0.894793,-1.038930
-0.059509,-0.174001,-0.307383,-0.448895,-0.593563,-0.738780,-0.882851,-1.025110
-0.058750,-0.171714,-0.303353,-0.443148,-0.586171,-0.729808,-0.872344,-1.013090
-0.058009,-0.169528,-0.299560,-0.437764,-0.579234,-0.721355,-0.862410,-1.001690
-0.057241,-0.167317,-0.295770,-0.432387,-0.572281,-0.712844,-0.852359,-0.990121
-0.056410,-0.164946,-0.291714,-0.426633,-0.564839,-0.703736,-0.841606,-0.977742
-0.055502,-0.162344,-0.287240,-0.420256,-0.556570,-0.693598,-0.829625,-0.963937
-0.054620,-0.159747,-0.282679,-0.413650,-0.547894,-0.682854,-0.816829,-0.949110
-0.053942,-0.157662,-0.278906,-0.408053,-0.540392,-0.673402,-0.805419,-0.935756
-0.053558,-0.156442,-0.276670,-0.404701,-0.535846,-0.667607,-0.798351,-0.927419
-0.053571,-0.156415,-0.276619,-0.404635,-0.535748,-0.667447,-0.798105,-0.927075
-0.053986,-0.157672,-0.278994,-0.408266,-0.540673,-0.673658,-0.805565,-0.935746
-0.054677,-0.159882,-0.283220,-0.414746,-0.549491,-0.684815,-0.819007,-0.951397
-0.055563,-0.162705,-0.288544,-0.422804,-0.560347,-0.698456,-0.835371,-0.970402
